,report_month,portal_id,product,calendar_days_remaining,day of month,mrr_net_pm_bom,cancel_classified,geography,segment,sub_segment,partner_managed,employee_size,employee_size_value,marketing_health_check,sales_health_check,count_calls_by_owner_l90,count_emails_by_owner_l90_measure,count_of_integrations,renewal_month,subscription_cancel,cancel_dollars,primary_colors,age,edition
25017,2022-03,4832592,MarketingHub,31,1,40.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,4,0,0.0,1.0,3.0,1.0,1.0,-40.0,0.0,43.0,Starter
25018,2022-03,4841343,CMSHub,31,1,25.0,prior_cancel,NAM,CORE CC AMER,LOVETT-GRIFFIN,No,1 to 25,10.0,3,3,0.0,3.0,22.0,0.0,1.0,-25.0,0.0,6.0,Starter
25019,2022-03,4841343,MarketingHub,31,1,400.0,prior_cancel,NAM,CORE CC AMER,LOVETT-GRIFFIN,No,1 to 25,10.0,3,3,0.0,3.0,22.0,0.0,1.0,-400.0,1.0,42.0,Professional
25020,2022-03,4841343,SalesHub,31,1,50.0,prior_cancel,NAM,CORE CC AMER,LOVETT-GRIFFIN,No,1 to 25,10.0,3,3,0.0,3.0,22.0,0.0,1.0,-50.0,1.0,42.0,Starter
25021,2022-03,4841343,ServiceHub,31,1,50.0,prior_cancel,NAM,CORE CC AMER,LOVETT-GRIFFIN,No,1 to 25,10.0,3,3,0.0,3.0,22.0,0.0,1.0,-50.0,0.0,26.0,Starter
25022,2022-03,4954242,CMSHub,31,1,240.0,prior_cancel,NAM,NAM CST,CST,Yes,1 to 25,10.0,4,0,0.0,0.0,1.0,1.0,1.0,-240.0,0.0,40.0,Professional
25023,2022-03,4954242,MarketingHub,31,1,40.0,prior_cancel,NAM,NAM CST,CST,Yes,1 to 25,10.0,4,0,0.0,0.0,1.0,1.0,1.0,-40.0,0.0,36.0,Starter
25024,2022-03,5062778,CMSHub,31,1,194.136,prior_cancel,EMEA,FRANCE,LAUTH,Yes,1 to 25,25.0,4,3,0.0,0.0,8.0,1.0,0.0,0.0,0.0,36.0,Professional
25025,2022-03,5062778,MarketingHub,31,1,81.816,prior_cancel,EMEA,FRANCE,LAUTH,Yes,1 to 25,25.0,4,3,0.0,0.0,8.0,1.0,1.0,-81.816,2.0,36.0,Starter
25026,2022-03,5062778,SalesHub,31,1,47.84,prior_cancel,EMEA,FRANCE,LAUTH,Yes,1 to 25,25.0,4,3,0.0,0.0,8.0,1.0,1.0,-47.84,2.0,36.0,Starter
25027,2022-03,5062778,ServiceHub,31,1,39.87,prior_cancel,EMEA,FRANCE,LAUTH,Yes,1 to 25,25.0,4,3,0.0,0.0,8.0,1.0,1.0,-39.87,0.0,24.0,Starter
25028,2022-03,5195630,CMSHub,29,3,400.0,early_cancel,NAM,MID-MARKET,RODRIGUEZ,No,201 or Above,48000.0,0,0,0.0,3.0,6.0,1.0,1.0,-400.0,1.0,40.0,Professional
25029,2022-03,5207114,CMSHub,31,1,237.07,prior_cancel,EMEA,BENELUX,BOMZE,No,1 to 25,10.0,4,4,0.0,3.0,33.0,1.0,1.0,-237.07,0.0,34.0,Professional
25030,2022-03,5245608,CMSHub,15,17,396.0,early_cancel,NAM,MID-MARKET,REYNOLDS,No,26 to 200,50.0,4,3,1.0,6.0,24.0,1.0,1.0,-396.0,1.0,26.0,Enterprise
25031,2022-03,5261511,CMSHub,28,4,216.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,3,0,0.0,6.0,4.0,0.0,1.0,-216.0,0.0,39.0,Professional
25032,2022-03,5261511,MarketingHub,28,4,640.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,3,0,0.0,6.0,4.0,0.0,1.0,-640.0,0.0,39.0,Professional
25033,2022-03,5265984,CMSHub,31,1,240.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,25.0,0,0,0.0,0.0,2.0,0.0,1.0,-240.0,0.0,39.0,Professional
25034,2022-03,5274572,CMSHub,31,1,720.0,prior_cancel,NAM,CORP,HARRISON,No,201 or Above,500.0,4,1,1.0,2.0,22.0,1.0,0.0,0.0,1.0,12.0,Enterprise
25035,2022-03,5274572,MarketingHub,31,1,3560.0,prior_cancel,NAM,CORP,HARRISON,No,201 or Above,500.0,4,1,1.0,2.0,22.0,1.0,0.0,0.0,4.0,12.0,Enterprise
25036,2022-03,5274572,OperationsHub,31,1,720.0,prior_cancel,NAM,CORP,HARRISON,No,201 or Above,500.0,4,1,1.0,2.0,22.0,1.0,0.0,0.0,2.0,3.0,Professional
25037,2022-03,5274572,SalesHub,31,1,1800.0,prior_cancel,NAM,CORP,HARRISON,No,201 or Above,500.0,4,1,1.0,2.0,22.0,1.0,0.0,0.0,4.0,9.0,Professional
25038,2022-03,5404305,CMSHub,31,1,298.664,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,200.0,3,0,0.0,2.0,10.0,1.0,1.0,-298.664,0.0,36.0,Professional
25039,2022-03,5404305,MarketingHub,31,1,789.336,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,200.0,3,0,0.0,2.0,10.0,1.0,1.0,-789.336,1.0,36.0,Professional
25040,2022-03,5432754,CMSHub,31,1,240.0,prior_cancel,NAM,SMB,MASTANDREA,No,1 to 25,25.0,4,0,1.0,1.0,5.0,1.0,1.0,-240.0,0.0,26.0,Professional
25041,2022-03,5432754,MarketingHub,31,1,3360.0,prior_cancel,NAM,SMB,MASTANDREA,No,1 to 25,25.0,4,0,1.0,1.0,5.0,1.0,1.0,-3360.0,1.0,36.0,Enterprise
25042,2022-03,5468894,CMSHub,31,1,156.0,prior_cancel,NAM,NAM CST,CST,Yes,26 to 200,200.0,3,1,0.0,6.0,12.0,1.0,1.0,-156.0,0.0,36.0,Professional
25043,2022-03,5468894,MarketingHub,31,1,546.0,prior_cancel,NAM,NAM CST,CST,Yes,26 to 200,200.0,3,1,0.0,6.0,12.0,1.0,1.0,-546.0,1.0,36.0,Professional
25044,2022-03,5468894,SalesHub,31,1,26.0,prior_cancel,NAM,NAM CST,CST,Yes,26 to 200,200.0,3,1,0.0,6.0,12.0,1.0,1.0,-26.0,2.0,36.0,Starter
25045,2022-03,5468894,ServiceHub,31,1,26.0,prior_cancel,NAM,NAM CST,CST,Yes,26 to 200,200.0,3,1,0.0,6.0,12.0,1.0,1.0,-26.0,0.0,36.0,Starter
25046,2022-03,5524370,CMSHub,31,1,298.664,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,4,0,0.0,0.0,5.0,1.0,1.0,-298.664,0.0,36.0,Professional
25047,2022-03,5529993,CMSHub,31,1,210.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,3,0.0,3.0,12.0,1.0,1.0,-210.0,0.0,36.0,Professional
25048,2022-03,5529993,MarketingHub,31,1,49.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,3,0.0,3.0,12.0,1.0,1.0,-49.0,0.0,36.0,Starter
25049,2022-03,5529993,SalesHub,31,1,350.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,3,0.0,3.0,12.0,1.0,1.0,-350.0,4.0,36.0,Professional
25050,2022-03,5535971,CMSHub,31,1,224.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,2,1,0.0,0.0,3.0,1.0,1.0,-224.0,0.0,35.0,Professional
25051,2022-03,5535971,MarketingHub,31,1,36.8,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,2,1,0.0,0.0,3.0,1.0,1.0,-36.8,0.0,35.0,Starter
25052,2022-03,5535971,SalesHub,31,1,36.8,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,2,1,0.0,0.0,3.0,1.0,1.0,-36.8,0.0,35.0,Starter
25053,2022-03,5535971,ServiceHub,31,1,36.8,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,2,1,0.0,0.0,3.0,1.0,1.0,-36.8,0.0,35.0,Starter
25054,2022-03,5543208,CMSHub,31,1,150.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,4,4,1.0,11.0,16.0,1.0,1.0,-150.0,0.0,25.0,Professional
25055,2022-03,5544577,CMSHub,31,1,268.8,prior_cancel,EMEA,EMEA CST,EMEA CST,Yes,201 or Above,5000.0,4,0,1.0,0.0,15.0,1.0,1.0,-268.8,1.0,12.0,Professional
25056,2022-03,5544577,MarketingHub,31,1,165.6,prior_cancel,EMEA,EMEA CST,EMEA CST,Yes,201 or Above,5000.0,4,0,1.0,0.0,15.0,1.0,1.0,-165.6,0.0,36.0,Starter
25057,2022-03,5558869,CMSHub,17,15,250.88,early_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,4,4,0.0,0.0,20.0,0.0,1.0,-250.88,0.0,28.0,Professional
25058,2022-03,5563037,CMSHub,31,1,900.0,prior_cancel,NAM,CORP,KOROSEC,No,201 or Above,500.0,4,2,0.0,3.0,23.0,1.0,0.0,0.0,0.0,36.0,Enterprise
25059,2022-03,5563037,MarketingHub,31,1,1500.0,prior_cancel,NAM,CORP,KOROSEC,No,201 or Above,500.0,4,2,0.0,3.0,23.0,1.0,0.0,0.0,4.0,36.0,Professional
25060,2022-03,5563037,SalesHub,31,1,400.0,prior_cancel,NAM,CORP,KOROSEC,No,201 or Above,500.0,4,2,0.0,3.0,23.0,1.0,0.0,0.0,5.0,25.0,Professional
25061,2022-03,5577359,CMSHub,31,1,240.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,3,3,0.0,0.0,4.0,0.0,1.0,-240.0,0.0,36.0,Professional
25062,2022-03,5577359,MarketingHub,31,1,40.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,3,3,0.0,0.0,4.0,0.0,1.0,-40.0,0.0,36.0,Starter
25063,2022-03,5577359,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,3,3,0.0,0.0,4.0,0.0,1.0,-50.0,2.0,36.0,Starter
25064,2022-03,5578219,CMSHub,31,1,240.0,prior_cancel,NAM,NAM CST,CST,Yes,26 to 200,50.0,3,1,0.0,5.0,4.0,1.0,1.0,-240.0,0.0,36.0,Professional
25065,2022-03,5578219,MarketingHub,31,1,680.0,prior_cancel,NAM,NAM CST,CST,Yes,26 to 200,50.0,3,1,0.0,5.0,4.0,1.0,1.0,-680.0,1.0,36.0,Professional
25066,2022-03,5578219,SalesHub,31,1,40.0,prior_cancel,NAM,NAM CST,CST,Yes,26 to 200,50.0,3,1,0.0,5.0,4.0,1.0,1.0,-40.0,1.0,36.0,Starter
25067,2022-03,5593985,CMSHub,31,1,149.33,prior_cancel,EMEA,IBERIA/CEE,CHAVES RODRIGUEZ,No,26 to 200,50.0,4,2,0.0,4.0,19.0,1.0,1.0,-149.33,0.0,36.0,Professional
25068,2022-03,5593985,MarketingHub,31,1,946.67,prior_cancel,EMEA,IBERIA/CEE,CHAVES RODRIGUEZ,No,26 to 200,50.0,4,2,0.0,4.0,19.0,1.0,0.0,0.0,3.0,36.0,Professional
25069,2022-03,5593985,SalesHub,31,1,1685.33,prior_cancel,EMEA,IBERIA/CEE,CHAVES RODRIGUEZ,No,26 to 200,50.0,4,2,0.0,4.0,19.0,1.0,0.0,0.0,4.0,36.0,Professional
25070,2022-03,5594508,CMSHub,7,25,240.0,late_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,2,0.0,2.0,12.0,1.0,1.0,-240.0,0.0,36.0,Professional
25071,2022-03,5594508,MarketingHub,7,25,720.0,late_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,2,0.0,2.0,12.0,1.0,1.0,-720.0,2.0,36.0,Professional
25072,2022-03,5655031,CMSHub,3,29,168.0,late_cancel,LATAM,LATAM CST,LATAM CST,Yes,26 to 200,200.0,4,1,0.0,0.0,7.0,1.0,1.0,-168.0,1.0,36.0,Professional
25073,2022-03,5655031,MarketingHub,3,29,342.4,late_cancel,LATAM,LATAM CST,LATAM CST,Yes,26 to 200,200.0,4,1,0.0,0.0,7.0,1.0,1.0,-342.4,1.0,36.0,Starter
25074,2022-03,5655031,SalesHub,3,29,40.0,late_cancel,LATAM,LATAM CST,LATAM CST,Yes,26 to 200,200.0,4,1,0.0,0.0,7.0,1.0,1.0,-40.0,1.0,31.0,Starter
25075,2022-03,5658834,CMSHub,31,1,373.33,prior_cancel,EMEA,NORDICS,AFONINA,No,201 or Above,1000.0,4,2,1.0,2.0,12.0,1.0,1.0,-373.33,0.0,22.0,Professional
25076,2022-03,5668665,CMSHub,23,9,8.04,early_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,3,3,0.0,0.0,17.0,0.0,1.0,-8.04,0.0,4.0,Starter
25077,2022-03,5668665,MarketingHub,23,9,15.87,early_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,3,3,0.0,0.0,17.0,0.0,1.0,-15.87,0.0,31.0,Starter
25078,2022-03,5668665,OperationsHub,23,9,15.24,early_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,3,3,0.0,0.0,17.0,0.0,1.0,-15.24,0.0,4.0,Starter
25079,2022-03,5668665,ServiceHub,23,9,16.08,early_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,3,3,0.0,0.0,17.0,0.0,1.0,-16.08,0.0,4.0,Starter
25080,2022-03,5682906,CMSHub,31,1,25.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,0.0,2.0,1.0,1.0,-25.0,0.0,1.0,Starter
25081,2022-03,5705627,CMSHub,10,22,7.47,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,4,4,0.0,1.0,8.0,0.0,1.0,-7.47,0.0,4.0,Starter
25082,2022-03,5705627,OperationsHub,10,22,14.58,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,4,4,0.0,1.0,8.0,0.0,1.0,-14.58,0.0,4.0,Starter
25083,2022-03,5705627,ServiceHub,10,22,14.93,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,4,4,0.0,1.0,8.0,0.0,1.0,-14.93,1.0,16.0,Starter
25084,2022-03,5743676,CMSHub,21,11,5.56,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,3,0.0,0.0,5.0,0.0,1.0,-5.56,0.0,7.0,Starter
25085,2022-03,5743676,MarketingHub,21,11,22.22,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,3,0.0,0.0,5.0,0.0,1.0,-22.22,0.0,18.0,Starter
25086,2022-03,5743676,OperationsHub,21,11,11.11,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,3,0.0,0.0,5.0,0.0,1.0,-11.11,0.0,7.0,Starter
25087,2022-03,5743676,SalesHub,21,11,11.11,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,3,0.0,0.0,5.0,0.0,1.0,-11.11,0.0,18.0,Starter
25088,2022-03,5743676,ServiceHub,21,11,11.11,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,3,0.0,0.0,5.0,0.0,1.0,-11.11,0.0,18.0,Starter
25089,2022-03,5761201,CMSHub,31,1,224.0,prior_cancel,EMEA,UKI SMB,BOADUM,Yes,1 to 25,10.0,4,1,1.0,6.0,15.0,1.0,1.0,-224.0,0.0,24.0,Professional
25090,2022-03,5761201,MarketingHub,31,1,628.0,prior_cancel,EMEA,UKI SMB,BOADUM,Yes,1 to 25,10.0,4,1,1.0,6.0,15.0,1.0,1.0,-628.0,4.0,27.0,Professional
25091,2022-03,5761201,SalesHub,31,1,368.0,prior_cancel,EMEA,UKI SMB,BOADUM,Yes,1 to 25,10.0,4,1,1.0,6.0,15.0,1.0,1.0,-368.0,3.0,27.0,Professional
25092,2022-03,5761201,ServiceHub,31,1,294.4,prior_cancel,EMEA,UKI SMB,BOADUM,Yes,1 to 25,10.0,4,1,1.0,6.0,15.0,1.0,1.0,-294.4,0.0,27.0,Professional
25093,2022-03,5819643,CMSHub,31,1,5.56,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,3,2.0,5.0,12.0,0.0,1.0,-5.56,0.0,7.0,Starter
25094,2022-03,5819643,OperationsHub,31,1,11.11,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,3,2.0,5.0,12.0,0.0,1.0,-11.11,0.0,7.0,Starter
25095,2022-03,5819643,ServiceHub,31,1,11.11,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,3,2.0,5.0,12.0,0.0,1.0,-11.11,0.0,18.0,Starter
25096,2022-03,5938160,CMSHub,24,8,6.78,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,0.0,11.0,1.0,1.0,-6.78,0.0,1.0,Starter
25097,2022-03,5938160,OperationsHub,24,8,13.56,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,0.0,11.0,1.0,1.0,-13.56,0.0,1.0,Starter
25098,2022-03,5938160,SalesHub,24,8,13.56,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,0.0,11.0,1.0,1.0,-13.56,4.0,1.0,Starter
25099,2022-03,5938160,ServiceHub,24,8,13.56,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,0.0,11.0,1.0,1.0,-13.56,0.0,1.0,Starter
25100,2022-03,6014963,CMSHub,31,1,5.56,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,2,0.0,0.0,14.0,0.0,1.0,-5.56,0.0,6.0,Starter
25101,2022-03,6014963,MarketingHub,31,1,11.11,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,2,0.0,0.0,14.0,0.0,1.0,-11.11,0.0,6.0,Starter
25102,2022-03,6014963,OperationsHub,31,1,11.11,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,2,0.0,0.0,14.0,0.0,1.0,-11.11,0.0,6.0,Starter
25103,2022-03,6014963,SalesHub,31,1,11.11,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,2,0.0,0.0,14.0,0.0,1.0,-11.11,0.0,33.0,Starter
25104,2022-03,6014963,ServiceHub,31,1,11.11,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,2,0.0,0.0,14.0,0.0,1.0,-11.11,0.0,6.0,Starter
25105,2022-03,6025689,CMSHub,31,1,240.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,4,0,0.0,2.0,4.0,1.0,1.0,-240.0,0.0,31.0,Professional
25106,2022-03,6025689,MarketingHub,31,1,56.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,4,0,0.0,2.0,4.0,1.0,1.0,-56.0,0.0,31.0,Starter
25107,2022-03,6027439,CMSHub,31,1,274.4,prior_cancel,EMEA,UKI SMB,BOADUM,No,1 to 25,10.0,4,1,1.0,8.0,13.0,1.0,1.0,-274.4,0.0,12.0,Professional
25108,2022-03,6027439,MarketingHub,31,1,1051.33,prior_cancel,EMEA,UKI SMB,BOADUM,No,1 to 25,10.0,4,1,1.0,8.0,13.0,1.0,1.0,-1051.33,3.0,12.0,Professional
25109,2022-03,6027439,ServiceHub,23,9,369.6,early_cancel,EMEA,UKI SMB,BOADUM,No,1 to 25,10.0,4,1,1.0,8.0,13.0,1.0,1.0,-369.6,3.0,12.0,Professional
25110,2022-03,6065287,CMSHub,31,1,630.0,prior_cancel,NAM,STRATEGIC ACCOUNTS,KEARES,No,26 to 200,50.0,3,0,2.0,19.0,39.0,0.0,1.0,-630.0,0.0,23.0,Enterprise
25111,2022-03,6065287,SalesHub,31,1,120.0,prior_cancel,NAM,STRATEGIC ACCOUNTS,KEARES,No,26 to 200,50.0,3,0,2.0,19.0,39.0,0.0,1.0,-120.0,3.0,33.0,Enterprise
25112,2022-03,6065287,ServiceHub,31,1,252.0,prior_cancel,NAM,STRATEGIC ACCOUNTS,KEARES,No,26 to 200,50.0,3,0,2.0,19.0,39.0,0.0,1.0,-252.0,0.0,33.0,Enterprise
25113,2022-03,6076483,CMSHub,11,21,200.0,early_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,4,4,1.0,1.0,30.0,0.0,1.0,-200.0,0.0,2.0,Professional
25114,2022-03,6116834,CMSHub,31,1,204.76,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,4,1,0.0,0.0,12.0,1.0,1.0,-204.76,0.0,22.0,Professional
25115,2022-03,6116834,MarketingHub,31,1,726.19,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,4,1,0.0,0.0,12.0,1.0,1.0,-726.19,1.0,24.0,Professional
25116,2022-03,6116834,SalesHub,31,1,36.19,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,4,1,0.0,0.0,12.0,1.0,1.0,-36.19,2.0,24.0,Starter
25117,2022-03,6118556,CMSHub,17,15,224.0,early_cancel,EMEA,FRANCE,LAUTH,No,1 to 25,25.0,4,4,2.0,6.0,16.0,0.0,1.0,-224.0,0.0,32.0,Professional
25118,2022-03,6118556,ServiceHub,17,15,46.0,early_cancel,EMEA,FRANCE,LAUTH,No,1 to 25,25.0,4,4,2.0,6.0,16.0,0.0,1.0,-46.0,0.0,24.0,Starter
25119,2022-03,6132474,CMSHub,31,1,300.0,prior_cancel,NAM,CORE CC AMER,BAILEY,No,1 to 25,10.0,2,1,0.0,2.0,17.0,1.0,0.0,0.0,0.0,12.0,Professional
25120,2022-03,6132474,MarketingHub,31,1,534.0,prior_cancel,NAM,CORE CC AMER,BAILEY,No,1 to 25,10.0,2,1,0.0,2.0,17.0,1.0,0.0,0.0,0.0,21.0,Professional
25121,2022-03,6132474,SalesHub,31,1,300.0,prior_cancel,NAM,CORE CC AMER,BAILEY,No,1 to 25,10.0,2,1,0.0,2.0,17.0,1.0,0.0,0.0,0.0,21.0,Professional
25122,2022-03,6132474,ServiceHub,31,1,16.67,prior_cancel,NAM,CORE CC AMER,BAILEY,No,1 to 25,10.0,2,1,0.0,2.0,17.0,1.0,0.0,0.0,0.0,21.0,Starter
25123,2022-03,6241757,CMSHub,31,1,150.0,prior_cancel,NAM,MID-MARKET,CURD,No,26 to 200,200.0,4,3,1.0,7.0,19.0,1.0,0.0,0.0,0.0,28.0,Professional
25124,2022-03,6241757,MarketingHub,31,1,5300.0,prior_cancel,NAM,MID-MARKET,CURD,No,26 to 200,200.0,4,3,1.0,7.0,19.0,1.0,0.0,0.0,3.0,28.0,Enterprise
25125,2022-03,6241757,SalesHub,31,1,660.0,prior_cancel,NAM,MID-MARKET,CURD,No,26 to 200,200.0,4,3,1.0,7.0,19.0,1.0,0.0,0.0,5.0,28.0,Enterprise
25126,2022-03,6269992,CMSHub,31,1,,prior_cancel,EMEA,ITALY/MEA,O'GRADY,No,26 to 200,200.0,4,0,2.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,
25127,2022-03,6269992,MarketingHub,31,1,2648.88,prior_cancel,EMEA,ITALY/MEA,O'GRADY,No,26 to 200,200.0,4,0,2.0,3.0,16.0,1.0,0.0,0.0,3.0,12.0,Professional
25128,2022-03,6270052,CMSHub,30,2,7.51,early_cancel,EMEA,EMEA CST,EMEA CST,Yes,1 to 25,10.0,4,1,0.0,0.0,11.0,1.0,1.0,-7.51,0.0,3.0,Starter
25129,2022-03,6270052,MarketingHub,30,2,12.008,early_cancel,EMEA,EMEA CST,EMEA CST,Yes,1 to 25,10.0,4,1,0.0,0.0,11.0,1.0,1.0,-12.008,0.0,15.0,Starter
25130,2022-03,6270052,OperationsHub,30,2,14.66,early_cancel,EMEA,EMEA CST,EMEA CST,Yes,1 to 25,10.0,4,1,0.0,0.0,11.0,1.0,1.0,-14.66,0.0,3.0,Starter
25131,2022-03,6270052,SalesHub,30,2,15.01,early_cancel,EMEA,EMEA CST,EMEA CST,Yes,1 to 25,10.0,4,1,0.0,0.0,11.0,1.0,1.0,-15.01,1.0,3.0,Starter
25132,2022-03,6270052,ServiceHub,30,2,15.01,early_cancel,EMEA,EMEA CST,EMEA CST,Yes,1 to 25,10.0,4,1,0.0,0.0,11.0,1.0,1.0,-15.01,0.0,3.0,Starter
25133,2022-03,6294200,CMSHub,28,4,5.56,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,4,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,Starter
25134,2022-03,6294200,MarketingHub,28,4,11.11,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,4,0.0,0.0,12.0,0.0,0.0,0.0,0.0,23.0,Starter
25135,2022-03,6294200,OperationsHub,28,4,11.11,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,4,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,Starter
25136,2022-03,6294200,SalesHub,28,4,11.11,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,4,0.0,0.0,12.0,0.0,0.0,0.0,2.0,6.0,Starter
25137,2022-03,6294200,ServiceHub,28,4,11.11,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,4,0.0,0.0,12.0,0.0,0.0,0.0,1.0,6.0,Starter
25138,2022-03,6298994,CMSHub,25,7,5.56,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,4,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,Starter
25139,2022-03,6298994,MarketingHub,25,7,33.33,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,4,0.0,0.0,7.0,0.0,0.0,0.0,0.0,19.0,Starter
25140,2022-03,6298994,OperationsHub,25,7,11.11,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,4,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,Starter
25141,2022-03,6298994,SalesHub,25,7,27.78,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,4,0.0,0.0,7.0,0.0,0.0,0.0,2.0,19.0,Starter
25142,2022-03,6298994,ServiceHub,25,7,11.11,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,4,0.0,0.0,7.0,0.0,0.0,0.0,0.0,19.0,Starter
25143,2022-03,6336668,CMSHub,31,1,16.8,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,1,2.0,1.0,8.0,1.0,0.0,0.0,0.0,6.0,Starter
25144,2022-03,6336668,MarketingHub,31,1,582.95,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,1,2.0,1.0,8.0,1.0,0.0,0.0,1.0,24.0,Professional
25145,2022-03,6336668,SalesHub,31,1,33.6,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,1,2.0,1.0,8.0,1.0,0.0,0.0,2.0,24.0,Starter
25146,2022-03,6366130,CMSHub,29,3,25.0,early_cancel,LATAM,LATAM CST,LATAM CST,No,1 to 25,5.0,0,0,0.0,0.0,16.0,1.0,1.0,-25.0,0.0,1.0,Starter
25147,2022-03,6389471,CMSHub,31,1,186.67,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,3,0,0.0,0.0,5.0,1.0,1.0,-186.67,0.0,24.0,Professional
25148,2022-03,6389471,MarketingHub,31,1,493.33,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,3,0,0.0,0.0,5.0,1.0,1.0,-493.33,0.0,24.0,Professional
25149,2022-03,6402170,CMSHub,31,1,255.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,2,0.0,2.0,7.0,1.0,1.0,-255.0,0.0,18.0,Professional
